SnapshotDate,ProductID,WarehouseID,StockOnHand
2025-12-01,P0014,W02,162
2025-12-01,P0014,W03,336
2025-12-01,P0015,W01,153
2025-12-01,P0015,W02,143
2025-12-01,P0015,W03,396
2025-12-01,P0016,W01,88
2025-12-01,P0016,W02,59
2025-12-01,P0016,W03,69
2025-12-01,P0017,W01,324
2025-12-01,P0017,W02,428
2025-12-01,P0017,W03,505
2025-12-01,P0018,W01,353
2025-12-01,P0018,W02,311
2025-12-01,P0018,W03,468
2025-12-01,P0019,W01,562
2025-12-01,P0019,W02,188
2025-12-01,P0019,W03,134
2025-12-01,P0020,W01,109
2025-12-01,P0020,W02,115
2025-12-01,P0020,W03,388
2025-12-01,P0021,W01,544
2025-12-01,P0021,W02,93
2025-12-01,P0021,W03,240
2025-12-01,P0022,W01,292
2025-12-01,P0022,W02,352
2025-12-01,P0022,W03,137
2025-12-01,P0023,W01,571
2025-12-01,P0023,W02,491
2025-12-01,P0023,W03,486
2025-12-01,P0024,W01,394
2025-12-01,P0024,W02,201
2025-12-01,P0024,W03,394
2025-12-01,P0025,W01,574
2025-12-01,P0025,W02,93
2025-12-01,P0025,W03,577
2025-12-01,P0026,W01,414
2025-12-01,P0026,W02,341
2025-12-01,P0026,W03,421
2025-12-01,P0027,W01,160
2025-12-01,P0027,W02,48
2025-12-01,P0027,W03,282
2025-12-01,P0028,W01,121
2025-12-01,P0028,W02,433
2025-12-01,P0028,W03,529
2025-12-01,P0029,W01,598
2025-12-01,P0029,W02,290
2025-12-01,P0029,W03,481
2025-12-01,P0030,W01,431
2025-12-01,P0030,W02,172
2025-12-01,P0030,W03,519
2025-12-01,P0031,W01,132
2025-12-01,P0031,W02,97
2025-12-01,P0031,W03,306
2025-12-01,P0032,W01,140
2025-12-01,P0032,W02,576
2025-12-01,P0032,W03,393
2025-12-01,P0033,W01,471
2025-12-01,P0033,W02,339
2025-12-01,P0033,W03,516
2025-12-01,P0034,W01,299
2025-12-01,P0034,W02,101
2025-12-01,P0034,W03,430
2025-12-01,P0035,W01,400
2025-12-01,P0035,W02,348
2025-12-01,P0035,W03,530
2025-12-01,P0036,W01,398
2025-12-01,P0036,W02,534
2025-12-01,P0036,W03,141
2025-12-01,P0037,W01,156
2025-12-01,P0037,W02,339
2025-12-01,P0037,W03,43
2025-12-01,P0038,W01,261
2025-12-01,P0038,W02,375
2025-12-01,P0038,W03,571
2025-12-01,P0039,W01,536
2025-12-01,P0039,W02,120
2025-12-01,P0039,W03,455
2025-12-01,P0040,W01,459
2025-12-01,P0040,W02,198
2025-12-01,P0040,W03,522
2025-12-01,P0041,W01,284
2025-12-01,P0041,W02,593
2025-12-01,P0041,W03,287
2025-12-01,P0042,W01,430
2025-12-01,P0042,W02,470
2025-12-01,P0042,W03,138
2025-12-01,P0043,W01,513
2025-12-01,P0043,W02,61
2025-12-01,P0043,W03,537
2025-12-01,P0044,W01,511
2025-12-01,P0044,W02,514
2025-12-01,P0044,W03,339
2025-12-01,P0045,W01,189
2025-12-01,P0045,W02,374
2025-12-01,P0045,W03,435
2025-12-01,P0046,W01,523
2025-12-01,P0046,W02,352
2025-12-01,P0046,W03,356
2025-12-01,P0047,W01,126
2025-12-01,P0047,W02,348
2025-12-01,P0047,W03,569
2025-12-01,P0048,W01,565
2025-12-01,P0048,W02,514
2025-12-01,P0048,W03,511
2025-12-01,P0049,W01,462
2025-12-01,P0049,W02,95
2025-12-01,P0049,W03,400
2025-12-01,P0050,W01,372
2025-12-01,P0050,W02,458
2025-12-01,P0050,W03,218
2026-01-01,P0001,W01,176
2026-01-01,P0001,W02,369
2026-01-01,P0001,W03,578
2026-01-01,P0002,W01,336
2026-01-01,P0002,W02,68
2026-01-01,P0002,W03,105
2026-01-01,P0003,W01,556
2026-01-01,P0003,W02,83
2026-01-01,P0003,W03,242
2026-01-01,P0004,W01,111
2026-01-01,P0004,W02,448
2026-01-01,P0004,W03,414
2026-01-01,P0005,W01,441
2026-01-01,P0005,W02,588
2026-01-01,P0005,W03,287
2026-01-01,P0006,W01,547
2026-01-01,P0006,W02,172
2026-01-01,P0006,W03,527
2026-01-01,P0007,W01,282
2026-01-01,P0007,W02,447
2026-01-01,P0007,W03,257
2026-01-01,P0008,W01,337
2026-01-01,P0008,W02,214
2026-01-01,P0008,W03,388
2026-01-01,P0009,W01,137
2026-01-01,P0009,W02,364
2026-01-01,P0009,W03,83
2026-01-01,P0010,W01,395
2026-01-01,P0010,W02,186
2026-01-01,P0010,W03,480
2026-01-01,P0011,W01,99
2026-01-01,P0011,W02,453
2026-01-01,P0011,W03,71
2026-01-01,P0012,W01,68
2026-01-01,P0012,W02,365
2026-01-01,P0012,W03,288
2026-01-01,P0013,W01,277
2026-01-01,P0013,W02,182
2026-01-01,P0013,W03,537
2026-01-01,P0014,W01,290
2026-01-01,P0014,W02,590
2026-01-01,P0014,W03,437
2026-01-01,P0015,W01,597
2026-01-01,P0015,W02,56
2026-01-01,P0015,W03,153
2026-01-01,P0016,W01,388
2026-01-01,P0016,W02,397
2026-01-01,P0016,W03,533
2026-01-01,P0017,W01,456
2026-01-01,P0017,W02,461
2026-01-01,P0017,W03,96
2026-01-01,P0018,W01,42
2026-01-01,P0018,W02,372
2026-01-01,P0018,W03,153
2026-01-01,P0019,W01,352
2026-01-01,P0019,W02,445
2026-01-01,P0019,W03,200
2026-01-01,P0020,W01,410
2026-01-01,P0020,W02,550
2026-01-01,P0020,W03,188
2026-01-01,P0021,W01,542
2026-01-01,P0021,W02,58
2026-01-01,P0021,W03,148
2026-01-01,P0022,W01,294
2026-01-01,P0022,W02,479
2026-01-01,P0022,W03,551
2026-01-01,P0023,W01,512
2026-01-01,P0023,W02,466
2026-01-01,P0023,W03,202
2026-01-01,P0024,W01,148
2026-01-01,P0024,W02,248
2026-01-01,P0024,W03,282
2026-01-01,P0025,W01,131
2026-01-01,P0025,W02,205
2026-01-01,P0025,W03,559
2026-01-01,P0026,W01,287
2026-01-01,P0026,W02,449
2026-01-01,P0026,W03,406
2026-01-01,P0027,W01,315
2026-01-01,P0027,W02,559
2026-01-01,P0027,W03,75
2026-01-01,P0028,W01,441
2026-01-01,P0028,W02,594
2026-01-01,P0028,W03,48
2026-01-01,P0029,W01,357
2026-01-01,P0029,W02,590
2026-01-01,P0029,W03,430
2026-01-01,P0030,W01,552
2026-01-01,P0030,W02,138
2026-01-01,P0030,W03,343
2026-01-01,P0031,W01,268
2026-01-01,P0031,W02,344
2026-01-01,P0031,W03,111
2026-01-01,P0032,W01,227
2026-01-01,P0032,W02,477
2026-01-01,P0032,W03,305
2026-01-01,P0033,W01,513
2026-01-01,P0033,W02,101
2026-01-01,P0033,W03,97
2026-01-01,P0034,W01,405
2026-01-01,P0034,W02,313
2026-01-01,P0034,W03,298
2026-01-01,P0035,W01,201
2026-01-01,P0035,W02,270
2026-01-01,P0035,W03,390
2026-01-01,P0036,W01,564
2026-01-01,P0036,W02,390
2026-01-01,P0036,W03,536
2026-01-01,P0037,W01,567
2026-01-01,P0037,W02,419
2026-01-01,P0037,W03,145
2026-01-01,P0038,W01,408
2026-01-01,P0038,W02,124
2026-01-01,P0038,W03,562
2026-01-01,P0039,W01,61
2026-01-01,P0039,W02,68
2026-01-01,P0039,W03,449
2026-01-01,P0040,W01,429
2026-01-01,P0040,W02,127
2026-01-01,P0040,W03,208
2026-01-01,P0041,W01,596
2026-01-01,P0041,W02,337
2026-01-01,P0041,W03,161
2026-01-01,P0042,W01,537
2026-01-01,P0042,W02,518
2026-01-01,P0042,W03,176
2026-01-01,P0043,W01,276
2026-01-01,P0043,W02,443
2026-01-01,P0043,W03,326
2026-01-01,P0044,W01,68
2026-01-01,P0044,W02,536
2026-01-01,P0044,W03,55
2026-01-01,P0045,W01,96
2026-01-01,P0045,W02,327
2026-01-01,P0045,W03,529
2026-01-01,P0046,W01,54
2026-01-01,P0046,W02,480
2026-01-01,P0046,W03,314
2026-01-01,P0047,W01,310
2026-01-01,P0047,W02,334
2026-01-01,P0047,W03,118
2026-01-01,P0048,W01,135
2026-01-01,P0048,W02,44
2026-01-01,P0048,W03,248
2026-01-01,P0049,W01,110
2026-01-01,P0049,W02,303
2026-01-01,P0049,W03,125
2026-01-01,P0050,W01,96
2026-01-01,P0050,W02,514
2026-01-01,P0050,W03,332
2026-02-01,P0001,W01,165
2026-02-01,P0001,W02,339
2026-02-01,P0001,W03,171
2026-02-01,P0002,W01,560
2026-02-01,P0002,W02,200
2026-02-01,P0002,W03,320
2026-02-01,P0003,W01,332
2026-02-01,P0003,W02,137
2026-02-01,P0003,W03,386
2026-02-01,P0004,W01,196
2026-02-01,P0004,W02,565
2026-02-01,P0004,W03,493
2026-02-01,P0005,W01,265
2026-02-01,P0005,W02,329
2026-02-01,P0005,W03,266
2026-02-01,P0006,W01,559
2026-02-01,P0006,W02,184
2026-02-01,P0006,W03,145
2026-02-01,P0007,W01,463
2026-02-01,P0007,W02,582
2026-02-01,P0007,W03,531
2026-02-01,P0008,W01,102
2026-02-01,P0008,W02,258
2026-02-01,P0008,W03,448
2026-02-01,P0009,W01,185
2026-02-01,P0009,W02,505
2026-02-01,P0009,W03,248
2026-02-01,P0010,W01,515
2026-02-01,P0010,W02,397
2026-02-01,P0010,W03,51
2026-02-01,P0011,W01,278
2026-02-01,P0011,W02,254
2026-02-01,P0011,W03,567
2026-02-01,P0012,W01,75
2026-02-01,P0012,W02,358
2026-02-01,P0012,W03,311
2026-02-01,P0013,W01,138
2026-02-01,P0013,W02,367
2026-02-01,P0013,W03,206
2026-02-01,P0014,W01,374
2026-02-01,P0014,W02,540
2026-02-01,P0014,W03,436
2026-02-01,P0015,W01,556
2026-02-01,P0015,W02,567
2026-02-01,P0015,W03,348
2026-02-01,P0016,W01,466
2026-02-01,P0016,W02,74
2026-02-01,P0016,W03,532
2026-02-01,P0017,W01,55
2026-02-01,P0017,W02,357
2026-02-01,P0017,W03,536
2026-02-01,P0018,W01,289
2026-02-01,P0018,W02,541
2026-02-01,P0018,W03,353
2026-02-01,P0019,W01,562
2026-02-01,P0019,W02,392
2026-02-01,P0019,W03,379
2026-02-01,P0020,W01,331
2026-02-01,P0020,W02,225
2026-02-01,P0020,W03,223
2026-02-01,P0021,W01,341
2026-02-01,P0021,W02,164
2026-02-01,P0021,W03,357
2026-02-01,P0022,W01,225
2026-02-01,P0022,W02,339
2026-02-01,P0022,W03,544
2026-02-01,P0023,W01,569
2026-02-01,P0023,W02,301
2026-02-01,P0023,W03,388
2026-02-01,P0024,W01,314
2026-02-01,P0024,W02,472
2026-02-01,P0024,W03,575
2026-02-01,P0025,W01,187
2026-02-01,P0025,W02,417
2026-02-01,P0025,W03,559
2026-02-01,P0026,W01,404
2026-02-01,P0026,W02,577
2026-02-01,P0026,W03,346
2026-02-01,P0027,W01,319
2026-02-01,P0027,W02,409
2026-02-01,P0027,W03,98
2026-02-01,P0028,W01,466
2026-02-01,P0028,W02,382
2026-02-01,P0028,W03,178
2026-02-01,P0029,W01,120
2026-02-01,P0029,W02,380
2026-02-01,P0029,W03,557
2026-02-01,P0030,W01,54
2026-02-01,P0030,W02,308
2026-02-01,P0030,W03,374
2026-02-01,P0031,W01,258
2026-02-01,P0031,W02,45
2026-02-01,P0031,W03,428
2026-02-01,P0032,W01,257
2026-02-01,P0032,W02,220
2026-02-01,P0032,W03,429
2026-02-01,P0033,W01,283
2026-02-01,P0033,W02,531
2026-02-01,P0033,W03,114
2026-02-01,P0034,W01,62
2026-02-01,P0034,W02,506
2026-02-01,P0034,W03,344
2026-02-01,P0035,W01,136
2026-02-01,P0035,W02,219
2026-02-01,P0035,W03,266
2026-02-01,P0036,W01,312
2026-02-01,P0036,W02,423
2026-02-01,P0036,W03,301
2026-02-01,P0037,W01,289
2026-02-01,P0037,W02,585
2026-02-01,P0037,W03,530
2026-02-01,P0038,W01,412
2026-02-01,P0038,W02,107
2026-02-01,P0038,W03,260
2026-02-01,P0039,W01,463
2026-02-01,P0039,W02,406
2026-02-01,P0039,W03,211
2026-02-01,P0040,W01,55
2026-02-01,P0040,W02,389
2026-02-01,P0040,W03,267
2026-02-01,P0041,W01,98
2026-02-01,P0041,W02,78
2026-02-01,P0041,W03,365
2026-02-01,P0042,W01,409
2026-02-01,P0042,W02,222
2026-02-01,P0042,W03,424
2026-02-01,P0043,W01,160
2026-02-01,P0043,W02,304
2026-02-01,P0043,W03,137
2026-02-01,P0044,W01,318
2026-02-01,P0044,W02,127
2026-02-01,P0044,W03,491
2026-02-01,P0045,W01,418
2026-02-01,P0045,W02,284
2026-02-01,P0045,W03,337
2026-02-01,P0046,W01,299
2026-02-01,P0046,W02,311
2026-02-01,P0046,W03,533
2026-02-01,P0047,W01,135
2026-02-01,P0047,W02,457
2026-02-01,P0047,W03,185
2026-02-01,P0048,W01,598
2026-02-01,P0048,W02,172
2026-02-01,P0048,W03,556
2026-02-01,P0049,W01,137
2026-02-01,P0049,W02,107
2026-02-01,P0049,W03,536
2026-02-01,P0050,W01,152
2026-02-01,P0050,W02,491
2026-02-01,P0050,W03,72
2026-03-01,P0001,W01,572
2026-03-01,P0001,W02,451
2026-03-01,P0001,W03,385
2026-03-01,P0002,W01,40
2026-03-01,P0002,W02,275
2026-03-01,P0002,W03,322
2026-03-01,P0003,W01,372
2026-03-01,P0003,W02,69
2026-03-01,P0003,W03,404
2026-03-01,P0004,W01,157
2026-03-01,P0004,W02,495
2026-03-01,P0004,W03,167
2026-03-01,P0005,W01,125
2026-03-01,P0005,W02,69
2026-03-01,P0005,W03,598
2026-03-01,P0006,W01,565
2026-03-01,P0006,W02,182
2026-03-01,P0006,W03,163
2026-03-01,P0007,W01,492
2026-03-01,P0007,W02,352
2026-03-01,P0007,W03,429
2026-03-01,P0008,W01,271
2026-03-01,P0008,W02,339
2026-03-01,P0008,W03,273
2026-03-01,P0009,W01,53
2026-03-01,P0009,W02,376
2026-03-01,P0009,W03,418
2026-03-01,P0010,W01,199
2026-03-01,P0010,W02,535
2026-03-01,P0010,W03,561
2026-03-01,P0011,W01,561
2026-03-01,P0011,W02,362
2026-03-01,P0011,W03,558
2026-03-01,P0012,W01,444
2026-03-01,P0012,W02,517
2026-03-01,P0012,W03,426
2026-03-01,P0013,W01,364
2026-03-01,P0013,W02,162
2026-03-01,P0013,W03,144
2026-03-01,P0014,W01,236
2026-03-01,P0014,W02,45
2026-03-01,P0014,W03,128
2026-03-01,P0015,W01,83
2026-03-01,P0015,W02,41
2026-03-01,P0015,W03,99
2026-03-01,P0016,W01,473
2026-03-01,P0016,W02,524
2026-03-01,P0016,W03,469
2026-03-01,P0017,W01,387
2026-03-01,P0017,W02,400
2026-03-01,P0017,W03,197
2026-03-01,P0018,W01,468
2026-03-01,P0018,W02,308
2026-03-01,P0018,W03,570
2026-03-01,P0019,W01,478
2026-03-01,P0019,W02,429
2026-03-01,P0019,W03,525
2026-03-01,P0020,W01,83
2026-03-01,P0020,W02,396
2026-03-01,P0020,W03,225
2026-03-01,P0021,W01,166
2026-03-01,P0021,W02,172
2026-03-01,P0021,W03,285
2026-03-01,P0022,W01,255
2026-03-01,P0022,W02,192
2026-03-01,P0022,W03,474
2026-03-01,P0023,W01,373
2026-03-01,P0023,W02,389
2026-03-01,P0023,W03,274
2026-03-01,P0024,W01,478
2026-03-01,P0024,W02,273
2026-03-01,P0024,W03,547
2026-03-01,P0025,W01,483
2026-03-01,P0025,W02,545
2026-03-01,P0025,W03,412
2026-03-01,P0026,W01,90
2026-03-01,P0026,W02,354
2026-03-01,P0026,W03,549
2026-03-01,P0027,W01,371
2026-03-01,P0027,W02,545
2026-03-01,P0027,W03,308
2026-03-01,P0028,W01,373
2026-03-01,P0028,W02,508
2026-03-01,P0028,W03,111
2026-03-01,P0029,W01,227
2026-03-01,P0029,W02,372
2026-03-01,P0029,W03,412
2026-03-01,P0030,W01,445
2026-03-01,P0030,W02,316
2026-03-01,P0030,W03,576
2026-03-01,P0031,W01,236
2026-03-01,P0031,W02,262
2026-03-01,P0031,W03,231
2026-03-01,P0032,W01,260
2026-03-01,P0032,W02,68
2026-03-01,P0032,W03,58
2026-03-01,P0033,W01,359
2026-03-01,P0033,W02,366
2026-03-01,P0033,W03,517
2026-03-01,P0034,W01,497
2026-03-01,P0034,W02,239
2026-03-01,P0034,W03,398
2026-03-01,P0035,W01,195
2026-03-01,P0035,W02,547
2026-03-01,P0035,W03,231
2026-03-01,P0036,W01,40
2026-03-01,P0036,W02,55
2026-03-01,P0036,W03,422
2026-03-01,P0037,W01,71
2026-03-01,P0037,W02,134
2026-03-01,P0037,W03,103
2026-03-01,P0038,W01,526
2026-03-01,P0038,W02,404
2026-03-01,P0038,W03,430
2026-03-01,P0039,W01,252
2026-03-01,P0039,W02,324
2026-03-01,P0039,W03,114
2026-03-01,P0040,W01,518
2026-03-01,P0040,W02,543
2026-03-01,P0040,W03,372
2026-03-01,P0041,W01,388
2026-03-01,P0041,W02,526
2026-03-01,P0041,W03,501
2026-03-01,P0042,W01,410
2026-03-01,P0042,W02,41
2026-03-01,P0042,W03,91
2026-03-01,P0043,W01,408
2026-03-01,P0043,W02,273
2026-03-01,P0043,W03,212
2026-03-01,P0044,W01,257
2026-03-01,P0044,W02,156
2026-03-01,P0044,W03,61
2026-03-01,P0045,W01,288
2026-03-01,P0045,W02,581
2026-03-01,P0045,W03,103
2026-03-01,P0046,W01,565
2026-03-01,P0046,W02,240
2026-03-01,P0046,W03,431
2026-03-01,P0047,W01,406
2026-03-01,P0047,W02,416
2026-03-01,P0047,W03,297
2026-03-01,P0048,W01,290
2026-03-01,P0048,W02,82
2026-03-01,P0048,W03,94
2026-03-01,P0049,W01,308
2026-03-01,P0049,W02,521
2026-03-01,P0049,W03,358
2026-03-01,P0050,W01,517
2026-03-01,P0050,W02,46
2026-03-01,P0050,W03,547
2026-04-01,P0001,W01,209
2026-04-01,P0001,W02,507
2026-04-01,P0001,W03,581
2026-04-01,P0002,W01,505
2026-04-01,P0002,W02,305
2026-04-01,P0002,W03,462
2026-04-01,P0003,W01,309
2026-04-01,P0003,W02,550
2026-04-01,P0003,W03,525
2026-04-01,P0004,W01,277
2026-04-01,P0004,W02,227
2026-04-01,P0004,W03,401
2026-04-01,P0005,W01,529
2026-04-01,P0005,W02,432
2026-04-01,P0005,W03,347
2026-04-01,P0006,W01,489
2026-04-01,P0006,W02,56
2026-04-01,P0006,W03,531
2026-04-01,P0007,W01,461
2026-04-01,P0007,W02,394
2026-04-01,P0007,W03,303
2026-04-01,P0008,W01,114
2026-04-01,P0008,W02,221
2026-04-01,P0008,W03,527
2026-04-01,P0009,W01,535
2026-04-01,P0009,W02,412
2026-04-01,P0009,W03,577
2026-04-01,P0010,W01,145
2026-04-01,P0010,W02,395
2026-04-01,P0010,W03,444
2026-04-01,P0011,W01,134
2026-04-01,P0011,W02,457
2026-04-01,P0011,W03,384
2026-04-01,P0012,W01,412
2026-04-01,P0012,W02,174
2026-04-01,P0012,W03,406
2026-04-01,P0013,W01,468
2026-04-01,P0013,W02,532
2026-04-01,P0013,W03,539
2026-04-01,P0014,W01,404
2026-04-01,P0014,W02,257
2026-04-01,P0014,W03,518
2026-04-01,P0015,W01,472
2026-04-01,P0015,W02,83
2026-04-01,P0015,W03,226
2026-04-01,P0016,W01,298
2026-04-01,P0016,W02,244
2026-04-01,P0016,W03,191
2026-04-01,P0017,W01,503
2026-04-01,P0017,W02,445
2026-04-01,P0017,W03,433
2026-04-01,P0018,W01,70
2026-04-01,P0018,W02,409
2026-04-01,P0018,W03,210
2026-04-01,P0019,W01,94
2026-04-01,P0019,W02,384
2026-04-01,P0019,W03,171
2026-04-01,P0020,W01,259
2026-04-01,P0020,W02,333
2026-04-01,P0020,W03,347
2026-04-01,P0021,W01,394
2026-04-01,P0021,W02,196
2026-04-01,P0021,W03,188
2026-04-01,P0022,W01,406
2026-04-01,P0022,W02,439
2026-04-01,P0022,W03,234
2026-04-01,P0023,W01,58
2026-04-01,P0023,W02,136
2026-04-01,P0023,W03,456
2026-04-01,P0024,W01,62
2026-04-01,P0024,W02,520
2026-04-01,P0024,W03,567
2026-04-01,P0025,W01,524
2026-04-01,P0025,W02,403
2026-04-01,P0025,W03,406
2026-04-01,P0026,W01,517
2026-04-01,P0026,W02,505
2026-04-01,P0026,W03,476
2026-04-01,P0027,W01,493
2026-04-01,P0027,W02,363
2026-04-01,P0027,W03,455
2026-04-01,P0028,W01,500
2026-04-01,P0028,W02,126
2026-04-01,P0028,W03,355
2026-04-01,P0029,W01,366
2026-04-01,P0029,W02,426
2026-04-01,P0029,W03,314
2026-04-01,P0030,W01,133
2026-04-01,P0030,W02,537
2026-04-01,P0030,W03,171
2026-04-01,P0031,W01,359
2026-04-01,P0031,W02,539
2026-04-01,P0031,W03,454
2026-04-01,P0032,W01,317
2026-04-01,P0032,W02,120
2026-04-01,P0032,W03,509
2026-04-01,P0033,W01,70
2026-04-01,P0033,W02,370
2026-04-01,P0033,W03,584
2026-04-01,P0034,W01,535
2026-04-01,P0034,W02,590
2026-04-01,P0034,W03,525
2026-04-01,P0035,W01,349
2026-04-01,P0035,W02,91
2026-04-01,P0035,W03,142
2026-04-01,P0036,W01,357
2026-04-01,P0036,W02,408
2026-04-01,P0036,W03,256
2026-04-01,P0037,W01,103
2026-04-01,P0037,W02,120
2026-04-01,P0037,W03,317
2026-04-01,P0038,W01,166
2026-04-01,P0038,W02,348
2026-04-01,P0038,W03,69
2026-04-01,P0039,W01,285
2026-04-01,P0039,W02,237
2026-04-01,P0039,W03,87
2026-04-01,P0040,W01,195
2026-04-01,P0040,W02,546
2026-04-01,P0040,W03,201
2026-04-01,P0041,W01,321
2026-04-01,P0041,W02,553
2026-04-01,P0041,W03,330
2026-04-01,P0042,W01,488
2026-04-01,P0042,W02,245
2026-04-01,P0042,W03,196
2026-04-01,P0043,W01,289
2026-04-01,P0043,W02,526
2026-04-01,P0043,W03,51
2026-04-01,P0044,W01,599
2026-04-01,P0044,W02,267
2026-04-01,P0044,W03,97
2026-04-01,P0045,W01,573
2026-04-01,P0045,W02,264
2026-04-01,P0045,W03,86
2026-04-01,P0046,W01,164
2026-04-01,P0046,W02,156
2026-04-01,P0046,W03,114
2026-04-01,P0047,W01,188
2026-04-01,P0047,W02,49
2026-04-01,P0047,W03,351
2026-04-01,P0048,W01,111
2026-04-01,P0048,W02,485
2026-04-01,P0048,W03,452
2026-04-01,P0049,W01,479
2026-04-01,P0049,W02,433
2026-04-01,P0049,W03,176
2026-04-01,P0050,W01,272
2026-04-01,P0050,W02,459
2026-04-01,P0050,W03,144
2026-05-01,P0001,W01,49
2026-05-01,P0001,W02,205
2026-05-01,P0001,W03,238
2026-05-01,P0002,W01,106
2026-05-01,P0002,W02,146
2026-05-01,P0002,W03,423
2026-05-01,P0003,W01,56
2026-05-01,P0003,W02,427
2026-05-01,P0003,W03,396
2026-05-01,P0004,W01,150
2026-05-01,P0004,W02,167
2026-05-01,P0004,W03,393
2026-05-01,P0005,W01,330
2026-05-01,P0005,W02,290
2026-05-01,P0005,W03,485
2026-05-01,P0006,W01,360
2026-05-01,P0006,W02,261
2026-05-01,P0006,W03,119
2026-05-01,P0007,W01,582
2026-05-01,P0007,W02,389
2026-05-01,P0007,W03,48
2026-05-01,P0008,W01,520
2026-05-01,P0008,W02,78
2026-05-01,P0008,W03,146
2026-05-01,P0009,W01,547
2026-05-01,P0009,W02,495
2026-05-01,P0009,W03,197
2026-05-01,P0010,W01,68
2026-05-01,P0010,W02,297
2026-05-01,P0010,W03,285
2026-05-01,P0011,W01,378
2026-05-01,P0011,W02,186
2026-05-01,P0011,W03,548
2026-05-01,P0012,W01,347
2026-05-01,P0012,W02,356
2026-05-01,P0012,W03,320
2026-05-01,P0013,W01,591
2026-05-01,P0013,W02,74
2026-05-01,P0013,W03,123
2026-05-01,P0014,W01,125
2026-05-01,P0014,W02,280
2026-05-01,P0014,W03,514
2026-05-01,P0015,W01,349
2026-05-01,P0015,W02,579
2026-05-01,P0015,W03,431
2026-05-01,P0016,W01,63
2026-05-01,P0016,W02,221
2026-05-01,P0016,W03,435
2026-05-01,P0017,W01,83
2026-05-01,P0017,W02,88
2026-05-01,P0017,W03,88
2026-05-01,P0018,W01,414
2026-05-01,P0018,W02,320
2026-05-01,P0018,W03,191
2026-05-01,P0019,W01,520
2026-05-01,P0019,W02,577
2026-05-01,P0019,W03,72
2026-05-01,P0020,W01,469
2026-05-01,P0020,W02,600
2026-05-01,P0020,W03,494
2026-05-01,P0021,W01,73
2026-05-01,P0021,W02,534
2026-05-01,P0021,W03,252
2026-05-01,P0022,W01,573
2026-05-01,P0022,W02,481
2026-05-01,P0022,W03,450
2026-05-01,P0023,W01,460
2026-05-01,P0023,W02,321
2026-05-01,P0023,W03,144
2026-05-01,P0024,W01,400
2026-05-01,P0024,W02,212
2026-05-01,P0024,W03,455
2026-05-01,P0025,W01,430
2026-05-01,P0025,W02,151
2026-05-01,P0025,W03,523
2026-05-01,P0026,W01,529
2026-05-01,P0026,W02,505
2026-05-01,P0026,W03,495
2026-05-01,P0027,W01,318
2026-05-01,P0027,W02,149
2026-05-01,P0027,W03,375
2026-05-01,P0028,W01,99
2026-05-01,P0028,W02,101
2026-05-01,P0028,W03,140
2026-05-01,P0029,W01,233
2026-05-01,P0029,W02,296
2026-05-01,P0029,W03,583
2026-05-01,P0030,W01,157
2026-05-01,P0030,W02,336
2026-05-01,P0030,W03,316
2026-05-01,P0031,W01,67
2026-05-01,P0031,W02,408
2026-05-01,P0031,W03,282
2026-05-01,P0032,W01,520
2026-05-01,P0032,W02,177
2026-05-01,P0032,W03,380
2026-05-01,P0033,W01,385
2026-05-01,P0033,W02,463
2026-05-01,P0033,W03,40
2026-05-01,P0034,W01,46
2026-05-01,P0034,W02,326
2026-05-01,P0034,W03,178
2026-05-01,P0035,W01,306
2026-05-01,P0035,W02,474
2026-05-01,P0035,W03,506
2026-05-01,P0036,W01,53
2026-05-01,P0036,W02,258
2026-05-01,P0036,W03,193
2026-05-01,P0037,W01,472
2026-05-01,P0037,W02,578
2026-05-01,P0037,W03,294
2026-05-01,P0038,W01,71
2026-05-01,P0038,W02,306
2026-05-01,P0038,W03,463
2026-05-01,P0039,W01,421
2026-05-01,P0039,W02,71
2026-05-01,P0039,W03,44
2026-05-01,P0040,W01,460
2026-05-01,P0040,W02,302
2026-05-01,P0040,W03,80
2026-05-01,P0041,W01,232
2026-05-01,P0041,W02,212
2026-05-01,P0041,W03,286
2026-05-01,P0042,W01,191
2026-05-01,P0042,W02,283
2026-05-01,P0042,W03,313
2026-05-01,P0043,W01,217
2026-05-01,P0043,W02,361
2026-05-01,P0043,W03,378
2026-05-01,P0044,W01,392
2026-05-01,P0044,W02,448
2026-05-01,P0044,W03,458
2026-05-01,P0045,W01,579
2026-05-01,P0045,W02,531
2026-05-01,P0045,W03,319
2026-05-01,P0046,W01,594
2026-05-01,P0046,W02,448
2026-05-01,P0046,W03,229
2026-05-01,P0047,W01,273
2026-05-01,P0047,W02,555
2026-05-01,P0047,W03,571
2026-05-01,P0048,W01,448
2026-05-01,P0048,W02,61
2026-05-01,P0048,W03,540
2026-05-01,P0049,W01,412
2026-05-01,P0049,W02,71
2026-05-01,P0049,W03,409
2026-05-01,P0050,W01,470
2026-05-01,P0050,W02,528
2026-05-01,P0050,W03,259
2026-06-01,P0001,W01,474
2026-06-01,P0001,W02,348
2026-06-01,P0001,W03,493
2026-06-01,P0002,W01,543
2026-06-01,P0002,W02,519
2026-06-01,P0002,W03,430
2026-06-01,P0003,W01,541
2026-06-01,P0003,W02,152
2026-06-01,P0003,W03,516
2026-06-01,P0004,W01,408
2026-06-01,P0004,W02,237
2026-06-01,P0004,W03,463
2026-06-01,P0005,W01,525
