SalesID,Date,ProductID,WarehouseID,QuantitySold,SalesAmount
2582,2024-01-29,P0008,W03,25,70125
2583,2024-09-11,P0030,W02,7,49532
2584,2025-02-24,P0046,W01,5,11070
2585,2025-06-04,P0014,W02,21,113946
2586,2024-07-22,P0045,W02,23,24380
2587,2024-01-23,P0019,W03,25,51525
2588,2024-09-24,P0026,W01,14,60060
2589,2025-05-09,P0004,W02,1,925
2590,2024-07-20,P0020,W01,2,4308
2591,2025-04-01,P0020,W01,13,28002
2592,2026-05-03,P0019,W03,23,47403
2593,2024-07-18,P0040,W01,20,47520
2594,2026-04-17,P0009,W03,15,37095
2595,2026-03-08,P0018,W02,18,87264
2596,2024-03-31,P0018,W03,10,48480
2597,2024-10-30,P0047,W01,11,86119
2598,2025-05-13,P0034,W03,6,10860
2599,2024-04-02,P0010,W02,1,7866
2600,2025-08-28,P0034,W02,4,7240
2601,2024-09-28,P0040,W02,11,26136
2602,2024-12-15,P0046,W03,17,37638
2603,2024-12-10,P0006,W01,24,104064
2604,2026-07-25,P0044,W03,16,114288
2605,2024-10-17,P0014,W01,8,43408
2606,2026-01-19,P0022,W02,17,82688
2607,2024-09-22,P0018,W03,14,67872
2608,2026-08-05,P0001,W03,7,41650
2609,2026-07-31,P0035,W01,7,41566
2610,2026-10-12,P0046,W02,5,11070
2611,2024-07-21,P0046,W03,1,2214
2612,2025-02-23,P0016,W02,22,107998
2613,2024-07-13,P0020,W01,5,10770
2614,2024-07-07,P0019,W03,18,37098
2615,2025-04-03,P0011,W02,15,71970
2616,2026-08-10,P0037,W03,3,13161
2617,2025-07-07,P0031,W01,15,96945
2618,2026-12-30,P0013,W03,16,73328
2619,2025-03-15,P0049,W01,21,123249
2620,2024-10-04,P0022,W02,22,107008
2621,2025-03-07,P0048,W03,11,40931
2622,2024-04-07,P0047,W01,4,31316
2623,2026-12-28,P0002,W02,15,107895
2624,2025-11-10,P0011,W01,12,57576
2625,2026-11-09,P0015,W03,18,104634
2626,2025-07-11,P0041,W03,1,4904
2627,2024-01-10,P0017,W02,24,121872
2628,2024-07-09,P0034,W02,19,34390
2629,2026-07-16,P0038,W02,22,66154
2630,2025-11-19,P0024,W01,12,35184
2631,2024-10-29,P0018,W02,5,24240
2632,2025-09-28,P0004,W03,24,22200
2633,2025-10-17,P0042,W01,14,99400
2634,2024-03-10,P0001,W03,25,148750
2635,2024-05-12,P0035,W03,9,53442
2636,2025-04-15,P0005,W03,23,56534
2637,2025-04-04,P0002,W01,19,136667
2638,2026-03-29,P0039,W01,1,7779
2639,2026-09-06,P0044,W01,2,14286
2640,2024-10-29,P0011,W02,1,4798
2641,2026-01-03,P0035,W01,5,29690
2642,2026-06-14,P0035,W01,24,142512
2643,2024-09-13,P0007,W02,17,130917
2644,2026-03-06,P0048,W01,1,3721
2645,2024-01-23,P0014,W02,7,37982
2646,2026-07-29,P0005,W01,10,24580
2647,2026-04-23,P0014,W02,14,75964
2648,2026-09-24,P0034,W01,22,39820
2649,2026-11-01,P0026,W03,20,85800
2650,2025-08-28,P0020,W03,18,38772
2651,2024-09-14,P0043,W02,19,150708
2652,2024-05-02,P0032,W03,23,100533
2653,2025-09-13,P0023,W02,14,29974
2654,2026-08-12,P0040,W02,6,14256
2655,2025-03-24,P0011,W01,13,62374
2656,2026-10-20,P0039,W01,18,140022
2657,2024-03-23,P0032,W03,4,17484
2658,2025-04-21,P0007,W02,9,69309
2659,2026-12-26,P0017,W02,1,5078
2660,2024-05-21,P0038,W02,1,3007
2661,2024-03-28,P0028,W03,5,8285
2662,2024-02-22,P0006,W01,20,86720
2663,2024-06-14,P0019,W01,1,2061
2664,2025-01-28,P0045,W01,18,19080
2665,2026-08-06,P0008,W01,20,56100
2666,2024-03-02,P0012,W01,24,89712
2667,2025-12-12,P0035,W02,2,11876
2668,2025-05-21,P0048,W03,21,78141
2669,2025-03-05,P0037,W02,20,87740
2670,2024-01-10,P0027,W02,13,93509
2671,2026-04-30,P0015,W02,2,11626
2672,2025-05-08,P0036,W03,14,69580
2673,2026-12-29,P0026,W03,8,34320
2674,2024-03-01,P0044,W02,24,171432
2675,2025-01-19,P0047,W01,23,180067
2676,2026-07-15,P0011,W01,1,4798
2677,2025-05-18,P0005,W01,19,46702
2678,2024-08-08,P0048,W03,13,48373
2679,2026-06-06,P0050,W02,2,1226
2680,2026-02-15,P0031,W01,23,148649
2681,2026-08-27,P0022,W03,18,87552
2682,2026-05-06,P0027,W01,20,143860
2683,2026-03-26,P0005,W01,24,58992
2684,2024-06-17,P0018,W03,11,53328
2685,2026-01-12,P0008,W01,20,56100
2686,2026-07-14,P0037,W03,24,105288
2687,2025-12-11,P0041,W01,13,63752
2688,2024-08-07,P0004,W01,5,4625
2689,2026-05-24,P0008,W01,13,36465
2690,2024-12-23,P0034,W01,21,38010
2691,2026-07-03,P0023,W03,15,32115
2692,2025-09-30,P0001,W01,13,77350
2693,2024-08-26,P0013,W01,24,109992
2694,2026-09-13,P0027,W03,15,107895
2695,2024-08-14,P0026,W01,10,42900
2696,2026-11-24,P0002,W03,9,64737
2697,2026-11-17,P0043,W02,15,118980
2698,2025-06-21,P0005,W02,14,34412
2699,2024-09-05,P0001,W02,9,53550
2700,2025-03-05,P0027,W02,21,151053
2701,2024-07-03,P0044,W01,10,71430
2702,2024-01-02,P0012,W02,4,14952
2703,2025-01-06,P0030,W01,23,162748
2704,2024-04-26,P0018,W02,2,9696
2705,2025-10-09,P0031,W02,4,25852
2706,2024-08-09,P0027,W03,13,93509
2707,2024-06-08,P0022,W03,2,9728
2708,2026-11-19,P0012,W01,14,52332
2709,2024-03-21,P0025,W02,22,138710
2710,2026-02-04,P0049,W01,22,129118
2711,2026-02-07,P0025,W02,17,107185
2712,2026-07-20,P0039,W03,18,140022
2713,2024-05-09,P0018,W03,24,116352
2714,2025-02-21,P0013,W02,23,105409
2715,2024-10-03,P0039,W01,17,132243
2716,2025-01-19,P0014,W02,18,97668
2717,2026-08-06,P0045,W02,3,3180
2718,2026-03-17,P0030,W03,2,14152
2719,2025-06-29,P0016,W01,21,103089
2720,2024-03-05,P0024,W03,3,8796
2721,2024-09-07,P0029,W01,10,69670
2722,2024-05-16,P0036,W01,1,4970
2723,2026-02-07,P0010,W01,6,47196
2724,2024-11-27,P0022,W02,19,92416
2725,2025-08-21,P0037,W02,9,39483
2726,2026-07-08,P0048,W02,19,70699
2727,2025-01-18,P0014,W02,12,65112
2728,2025-07-13,P0016,W03,25,122725
2729,2024-08-11,P0008,W03,8,22440
2730,2026-09-06,P0020,W01,12,25848
2731,2024-12-30,P0006,W02,7,30352
2732,2026-09-20,P0007,W02,24,184824
2733,2026-04-04,P0014,W03,17,92242
2734,2024-11-30,P0034,W03,3,5430
2735,2026-04-19,P0016,W02,15,73635
2736,2026-03-29,P0008,W01,11,30855
2737,2025-03-26,P0008,W03,23,64515
2738,2026-08-24,P0005,W01,23,56534
2739,2024-06-07,P0037,W01,13,57031
2740,2025-02-22,P0030,W02,14,99064
2741,2024-10-23,P0018,W02,2,9696
2742,2024-11-08,P0050,W01,25,15325
2743,2024-01-31,P0004,W01,1,925
2744,2026-12-05,P0007,W02,25,192525
2745,2025-05-30,P0038,W01,19,57133
2746,2025-09-05,P0003,W03,22,165000
2747,2025-02-01,P0036,W03,1,4970
2748,2025-05-26,P0038,W01,2,6014
2749,2024-06-05,P0004,W03,19,17575
2750,2026-12-29,P0026,W01,25,107250
2751,2026-01-02,P0005,W02,19,46702
2752,2024-07-22,P0026,W03,8,34320
2753,2025-03-15,P0015,W03,16,93008
2754,2024-01-14,P0023,W01,13,27833
2755,2025-11-14,P0049,W03,19,111511
2756,2026-07-15,P0007,W01,17,130917
2757,2024-07-28,P0023,W02,18,38538
2758,2025-09-07,P0015,W02,8,46504
2759,2026-05-29,P0005,W03,15,36870
2760,2025-03-18,P0035,W03,24,142512
2761,2024-03-16,P0039,W02,7,54453
2762,2025-08-17,P0016,W03,3,14727
2763,2024-07-25,P0034,W01,23,41630
2764,2026-11-18,P0030,W03,5,35380
2765,2026-10-03,P0018,W02,6,29088
2766,2025-01-02,P0028,W02,6,9942
2767,2026-06-12,P0044,W02,3,21429
2768,2024-07-06,P0035,W01,1,5938
2769,2024-01-31,P0018,W01,1,4848
2770,2024-10-28,P0028,W02,7,11599
2771,2025-09-05,P0023,W01,17,36397
2772,2024-02-27,P0025,W03,19,119795
2773,2024-02-07,P0033,W02,2,9726
2774,2024-01-05,P0008,W03,10,28050
2775,2024-08-26,P0035,W02,16,95008
2776,2026-11-12,P0012,W02,6,22428
2777,2026-10-16,P0049,W03,13,76297
2778,2025-07-25,P0041,W01,7,34328
2779,2025-05-01,P0037,W01,3,13161
2780,2026-05-12,P0019,W01,9,18549
2781,2025-03-22,P0039,W03,21,163359
2782,2025-05-16,P0004,W01,5,4625
2783,2025-03-26,P0039,W03,16,124464
2784,2024-05-14,P0045,W01,25,26500
2785,2026-04-04,P0010,W03,9,70794
2786,2024-06-25,P0011,W03,12,57576
2787,2024-03-12,P0012,W03,4,14952
2788,2026-01-12,P0003,W02,6,45000
2789,2026-12-31,P0029,W03,23,160241
2790,2025-02-10,P0011,W03,11,52778
2791,2025-03-04,P0038,W01,5,15035
2792,2024-12-17,P0049,W01,20,117380
2793,2025-09-13,P0022,W02,5,24320
2794,2025-02-23,P0015,W03,15,87195
2795,2024-11-20,P0027,W01,19,136667
2796,2024-12-12,P0014,W03,9,48834
2797,2024-03-22,P0031,W02,6,38778
2798,2024-11-23,P0004,W01,2,1850
2799,2026-08-04,P0043,W01,12,95184
2800,2025-07-16,P0039,W03,6,46674
2801,2024-02-13,P0048,W01,20,74420
2802,2025-03-17,P0003,W01,1,7500
2803,2025-06-29,P0007,W02,12,92412
2804,2025-06-07,P0045,W02,13,13780
2805,2024-07-06,P0050,W03,9,5517
2806,2024-10-26,P0038,W01,3,9021
2807,2024-09-11,P0027,W01,22,158246
2808,2024-03-08,P0039,W02,16,124464
2809,2024-10-23,P0020,W02,1,2154
2810,2025-07-25,P0027,W01,11,79123
2811,2026-11-27,P0047,W03,9,70461
2812,2025-07-18,P0022,W01,2,9728
2813,2024-11-26,P0016,W01,24,117816
2814,2025-08-20,P0047,W01,10,78290
2815,2024-01-19,P0032,W02,25,109275
2816,2024-12-04,P0010,W02,9,70794
2817,2025-03-23,P0042,W03,11,78100
2818,2026-10-24,P0029,W03,7,48769
2819,2025-02-23,P0044,W03,19,135717
2820,2024-10-09,P0029,W02,24,167208
2821,2026-12-18,P0013,W03,20,91660
2822,2024-04-05,P0035,W01,18,106884
2823,2026-04-28,P0016,W03,12,58908
2824,2024-03-09,P0026,W01,10,42900
2825,2026-12-01,P0003,W01,12,90000
2826,2025-07-24,P0007,W02,18,138618
2827,2024-11-13,P0022,W01,11,53504
2828,2026-12-06,P0041,W03,13,63752
2829,2024-12-10,P0024,W02,17,49844
2830,2026-07-12,P0025,W02,14,88270
2831,2026-06-23,P0038,W03,5,15035
2832,2024-12-03,P0047,W01,9,70461
2833,2026-12-27,P0025,W02,20,126100
2834,2024-04-03,P0028,W03,12,19884
2835,2025-01-10,P0033,W01,14,68082
2836,2025-06-14,P0044,W03,24,171432
2837,2024-08-14,P0024,W02,12,35184
2838,2026-03-17,P0026,W03,2,8580
2839,2024-09-22,P0041,W03,12,58848
2840,2024-10-02,P0026,W03,11,47190
2841,2026-01-27,P0048,W01,3,11163
2842,2026-03-20,P0035,W02,6,35628
2843,2024-05-16,P0020,W01,3,6462
2844,2025-03-07,P0001,W02,18,107100
2845,2026-09-11,P0045,W02,20,21200
2846,2024-12-13,P0040,W01,2,4752
2847,2024-10-06,P0020,W02,14,30156
2848,2025-10-14,P0010,W01,9,70794
2849,2025-03-01,P0035,W03,1,5938
2850,2024-10-26,P0011,W02,7,33586
2851,2024-10-16,P0043,W01,10,79320
2852,2026-01-28,P0015,W03,13,75569
2853,2026-07-11,P0030,W02,11,77836
2854,2024-08-11,P0033,W02,24,116712
2855,2024-08-29,P0029,W02,15,104505
2856,2024-11-20,P0032,W01,4,17484
2857,2026-08-16,P0018,W01,16,77568
2858,2025-07-12,P0025,W02,18,113490
2859,2024-07-25,P0020,W01,3,6462
2860,2025-05-26,P0002,W02,7,50351
2861,2025-10-16,P0050,W02,23,14099
2862,2025-02-11,P0014,W01,5,27130
2863,2024-09-05,P0007,W01,18,138618
2864,2026-06-01,P0008,W03,20,56100
2865,2025-11-06,P0019,W03,25,51525
2866,2025-05-05,P0011,W02,22,105556
2867,2025-08-14,P0016,W02,17,83453
2868,2024-03-22,P0019,W01,17,35037
2869,2025-07-17,P0031,W02,12,77556
2870,2024-05-09,P0016,W02,4,19636
2871,2025-04-08,P0037,W01,18,78966
2872,2025-10-05,P0032,W02,10,43710
2873,2024-03-15,P0022,W03,14,68096
2874,2025-05-07,P0050,W03,25,15325
2875,2026-03-31,P0031,W02,21,135723
2876,2025-06-07,P0049,W02,3,17607
2877,2024-04-22,P0039,W03,22,171138
2878,2024-10-07,P0048,W03,4,14884
2879,2024-01-20,P0007,W01,17,130917
2880,2025-10-16,P0019,W03,14,28854
2881,2026-12-18,P0038,W02,5,15035
2882,2025-02-22,P0034,W03,25,45250
2883,2025-05-22,P0044,W02,13,92859
2884,2024-01-28,P0005,W02,21,51618
2885,2025-09-22,P0018,W01,23,111504
2886,2024-08-05,P0021,W01,11,58080
2887,2025-04-27,P0037,W03,15,65805
2888,2025-07-30,P0036,W01,8,39760
2889,2025-09-16,P0048,W01,6,22326
2890,2024-01-05,P0045,W03,20,21200
2891,2025-01-30,P0021,W01,20,105600
2892,2026-05-17,P0038,W01,13,39091
2893,2026-06-21,P0041,W03,11,53944
2894,2026-06-24,P0016,W01,20,98180
2895,2026-04-18,P0038,W01,9,27063
2896,2025-04-12,P0045,W02,4,4240
2897,2026-07-05,P0040,W03,15,35640
2898,2025-12-21,P0009,W02,20,49460
2899,2026-05-13,P0034,W02,13,23530
2900,2024-07-20,P0038,W03,8,24056
2901,2024-09-22,P0024,W02,13,38116
2902,2025-11-21,P0026,W02,22,94380
2903,2025-04-03,P0020,W03,2,4308
2904,2026-01-18,P0017,W02,6,30468
2905,2025-01-23,P0004,W02,10,9250
2906,2024-01-31,P0028,W01,10,16570
2907,2025-06-03,P0049,W01,12,70428
2908,2025-11-19,P0032,W02,13,56823
2909,2026-06-17,P0013,W01,2,9166
2910,2025-10-05,P0026,W02,20,85800
2911,2024-08-18,P0020,W03,3,6462
2912,2026-11-27,P0002,W03,19,136667
2913,2025-06-02,P0008,W01,24,67320
2914,2025-06-03,P0007,W01,6,46206
2915,2026-11-17,P0028,W03,13,21541
2916,2026-02-20,P0010,W01,9,70794
2917,2026-06-23,P0047,W02,8,62632
2918,2025-11-30,P0042,W02,20,142000
2919,2024-01-21,P0032,W03,10,43710
2920,2024-02-17,P0019,W01,25,51525
2921,2025-01-29,P0001,W01,24,142800
2922,2025-12-09,P0022,W02,24,116736
2923,2026-02-22,P0003,W01,13,97500
2924,2026-03-27,P0048,W01,19,70699
2925,2025-09-20,P0007,W03,24,184824
2926,2026-01-11,P0030,W01,11,77836
2927,2025-12-13,P0032,W01,20,87420
2928,2025-01-25,P0002,W02,9,64737
2929,2025-08-05,P0005,W03,16,39328
2930,2026-02-18,P0022,W03,5,24320
2931,2026-12-07,P0036,W02,8,39760
2932,2024-04-30,P0029,W02,18,125406
2933,2025-11-04,P0032,W01,13,56823
2934,2025-02-23,P0002,W01,7,50351
2935,2025-03-24,P0008,W02,14,39270
2936,2026-03-16,P0041,W01,23,112792
2937,2025-10-12,P0038,W02,8,24056
2938,2025-02-12,P0006,W03,12,52032
2939,2026-12-20,P0029,W03,6,41802
2940,2025-11-09,P0039,W02,21,163359
2941,2024-07-08,P0045,W02,13,13780
2942,2026-04-12,P0017,W03,9,45702
2943,2026-01-08,P0019,W03,3,6183
2944,2024-12-08,P0049,W02,20,117380
2945,2026-10-13,P0018,W03,16,77568
2946,2025-10-23,P0047,W02,18,140922
2947,2026-10-11,P0044,W03,23,164289
2948,2026-12-29,P0022,W03,2,9728
2949,2025-11-25,P0018,W01,17,82416
2950,2026-04-19,P0033,W02,12,58356
2951,2024-12-28,P0004,W02,16,14800
2952,2025-07-23,P0029,W03,17,118439
2953,2026-09-14,P0008,W03,3,8415
2954,2025-09-22,P0001,W03,21,124950
2955,2024-08-04,P0028,W03,7,11599
2956,2024-08-21,P0042,W02,22,156200
2957,2025-12-27,P0014,W02,20,108520
2958,2025-10-18,P0024,W03,14,41048
2959,2025-02-26,P0004,W03,14,12950
2960,2024-06-04,P0047,W01,18,140922
2961,2024-10-10,P0032,W03,21,91791
2962,2026-01-26,P0033,W01,12,58356
2963,2026-05-29,P0037,W01,23,100901
2964,2025-12-08,P0044,W03,20,142860
2965,2024-05-20,P0043,W01,9,71388
2966,2024-11-01,P0020,W02,14,30156
2967,2025-09-26,P0045,W03,23,24380
2968,2024-07-11,P0027,W02,18,129474
2969,2024-08-14,P0043,W01,23,182436
2970,2026-02-28,P0039,W03,16,124464
2971,2026-03-19,P0003,W03,13,97500
2972,2026-07-16,P0012,W03,11,41118
2973,2026-05-20,P0018,W03,4,19392
2974,2025-09-22,P0011,W03,11,52778
2975,2024-07-01,P0023,W02,1,2141
2976,2026-07-07,P0036,W01,20,99400
2977,2025-10-04,P0040,W03,5,11880
2978,2026-02-13,P0029,W03,19,132373
2979,2025-11-17,P0049,W03,5,29345
2980,2025-11-29,P0012,W01,16,59808
2981,2026-07-15,P0028,W01,4,6628
2982,2026-03-04,P0027,W02,11,79123
2983,2024-01-23,P0026,W03,17,72930
2984,2024-12-01,P0024,W03,7,20524
2985,2026-07-02,P0006,W02,19,82384
2986,2025-07-30,P0028,W01,10,16570
2987,2026-03-02,P0020,W01,8,17232
2988,2025-12-09,P0004,W03,18,16650
2989,2026-09-14,P0030,W01,12,84912
2990,2024-01-20,P0019,W03,25,51525
2991,2024-08-31,P0023,W03,12,25692
2992,2026-04-23,P0027,W03,15,107895
2993,2026-09-17,P0024,W02,7,20524
2994,2025-05-10,P0043,W03,22,174504
2995,2025-02-25,P0030,W01,12,84912
2996,2026-12-14,P0046,W01,14,30996
2997,2024-07-25,P0022,W03,3,14592
2998,2026-07-10,P0039,W02,18,140022
2999,2025-11-24,P0040,W02,18,42768
3000,2024-12-25,P0048,W03,25,93025
3001,2026-02-08,P0041,W01,4,19616
3002,2026-11-23,P0042,W01,13,92300
3003,2024-03-09,P0035,W02,8,47504
3004,2024-12-06,P0038,W02,23,69161
3005,2024-05-09,P0011,W02,24,115152
3006,2025-03-04,P0003,W03,14,105000
3007,2024-03-30,P0002,W03,24,172632
3008,2026-04-23,P0003,W01,13,97500
3009,2025-12-17,P0039,W03,4,31116
3010,2026-04-13,P0019,W01,21,43281
3011,2024-03-14,P0010,W01,14,110124
3012,2025-05-08,P0002,W01,14,100702
3013,2024-03-13,P0005,W02,10,24580
3014,2024-12-14,P0046,W01,7,15498
3015,2026-09-27,P0050,W01,16,9808
3016,2026-11-17,P0029,W02,16,111472
3017,2026-01-23,P0004,W02,22,20350
3018,2026-10-14,P0011,W02,3,14394
3019,2024-05-01,P0024,W02,12,35184
3020,2026-02-20,P0014,W03,15,81390
3021,2025-04-21,P0031,W03,11,71093
3022,2024-05-22,P0033,W01,14,68082
3023,2025-10-05,P0005,W01,4,9832
3024,2025-07-31,P0025,W03,24,151320
3025,2025-09-13,P0024,W03,11,32252
3026,2024-12-10,P0028,W01,15,24855
3027,2025-09-25,P0023,W02,20,42820
3028,2025-03-17,P0016,W02,18,88362
3029,2024-06-25,P0020,W02,5,10770
3030,2024-09-15,P0041,W02,13,63752
3031,2025-12-05,P0015,W03,16,93008
3032,2025-06-16,P0007,W01,5,38505
3033,2026-03-23,P0004,W03,14,12950
3034,2025-04-13,P0036,W01,25,124250
3035,2024-04-13,P0014,W03,24,130224
3036,2026-08-02,P0015,W01,1,5813
3037,2025-04-05,P0033,W02,25,121575
3038,2026-01-12,P0012,W02,18,67284
3039,2026-10-03,P0005,W02,10,24580
3040,2025-03-25,P0023,W01,25,53525
3041,2026-01-02,P0047,W01,18,140922
3042,2025-09-17,P0003,W01,21,157500
3043,2024-08-06,P0046,W02,9,19926
3044,2024-04-07,P0024,W03,9,26388
3045,2025-09-19,P0031,W03,19,122797
3046,2025-07-29,P0031,W02,24,155112
3047,2026-01-14,P0007,W02,25,192525
3048,2024-07-05,P0038,W03,20,60140
3049,2026-01-10,P0010,W03,16,125856
3050,2026-02-21,P0024,W03,2,5864
3051,2024-01-02,P0019,W01,25,51525
3052,2025-12-07,P0027,W01,17,122281
3053,2026-02-12,P0048,W01,23,85583
3054,2025-03-12,P0036,W03,17,84490
3055,2026-09-10,P0006,W01,19,82384
3056,2024-03-14,P0021,W01,7,36960
3057,2024-02-09,P0035,W01,3,17814
3058,2024-11-02,P0004,W02,15,13875
3059,2024-12-11,P0002,W03,4,28772
3060,2026-08-29,P0026,W03,11,47190
3061,2026-08-31,P0037,W03,10,43870
3062,2025-04-13,P0044,W02,19,135717
3063,2025-12-28,P0015,W02,6,34878
3064,2025-11-13,P0026,W01,7,30030
3065,2026-11-29,P0032,W03,4,17484
3066,2025-08-20,P0037,W03,24,105288
3067,2026-11-28,P0050,W02,2,1226
3068,2024-04-12,P0007,W02,21,161721
3069,2026-04-27,P0045,W03,10,10600
3070,2026-09-06,P0040,W01,10,23760
3071,2026-08-10,P0034,W02,20,36200
3072,2025-02-01,P0025,W01,14,88270
3073,2024-03-28,P0043,W01,14,111048
3074,2026-01-15,P0032,W01,11,48081
3075,2025-08-23,P0048,W02,20,74420
3076,2024-05-17,P0039,W02,6,46674
3077,2025-03-17,P0018,W03,21,101808
3078,2026-09-06,P0002,W03,7,50351
3079,2024-08-01,P0038,W02,19,57133
3080,2025-09-18,P0024,W02,17,49844
3081,2025-03-16,P0001,W03,6,35700
3082,2024-01-27,P0025,W03,10,63050
3083,2024-04-17,P0003,W03,22,165000
3084,2024-06-02,P0021,W03,10,52800
3085,2024-11-26,P0012,W02,15,56070
3086,2024-04-14,P0015,W02,1,5813
3087,2025-09-01,P0015,W01,18,104634
3088,2025-01-27,P0031,W03,1,6463
3089,2026-02-02,P0047,W02,10,78290
3090,2026-04-08,P0004,W03,1,925
3091,2025-01-23,P0027,W01,3,21579
3092,2024-08-11,P0025,W03,16,100880
3093,2025-04-01,P0003,W03,12,90000
3094,2026-10-20,P0039,W01,16,124464
3095,2026-05-30,P0028,W03,6,9942
3096,2025-11-20,P0004,W03,7,6475
3097,2024-07-15,P0035,W03,17,100946
3098,2026-10-04,P0022,W02,25,121600
3099,2024-09-17,P0049,W01,20,117380
3100,2024-01-13,P0018,W02,6,29088
3101,2026-11-18,P0037,W03,23,100901
3102,2026-01-08,P0013,W01,5,22915
3103,2024-06-27,P0048,W02,24,89304
3104,2026-05-02,P0008,W03,4,11220
3105,2025-05-08,P0009,W01,13,32149
3106,2026-05-24,P0032,W03,1,4371
3107,2024-06-12,P0019,W01,17,35037
3108,2024-09-01,P0027,W01,2,14386
3109,2024-12-26,P0046,W03,23,50922
3110,2026-06-01,P0002,W01,18,129474
3111,2026-04-07,P0042,W03,14,99400
3112,2024-12-03,P0020,W02,15,32310
3113,2025-12-22,P0030,W01,17,120292
3114,2025-08-20,P0042,W02,25,177500
3115,2024-01-23,P0029,W01,7,48769
3116,2026-06-14,P0042,W03,17,120700
3117,2026-03-27,P0016,W01,17,83453
3118,2026-06-07,P0032,W03,6,26226
3119,2024-06-29,P0037,W01,2,8774
3120,2024-11-15,P0031,W02,22,142186
3121,2024-02-12,P0009,W02,21,51933
3122,2025-05-11,P0045,W01,24,25440
3123,2024-07-03,P0032,W03,11,48081
3124,2025-11-26,P0015,W02,12,69756
3125,2024-04-17,P0028,W03,23,38111
3126,2025-04-30,P0014,W02,11,59686
3127,2026-10-12,P0033,W03,2,9726
3128,2025-04-14,P0018,W02,21,101808
3129,2025-08-07,P0029,W03,22,153274
3130,2025-09-02,P0015,W03,25,145325
3131,2025-11-11,P0047,W03,21,164409
3132,2025-04-30,P0002,W03,5,35965
3133,2026-08-22,P0024,W01,5,14660
3134,2024-03-07,P0047,W02,12,93948
3135,2024-12-01,P0032,W02,23,100533
3136,2026-09-06,P0043,W02,7,55524
3137,2024-07-20,P0011,W02,23,110354
3138,2026-03-06,P0023,W02,23,49243
3139,2024-09-06,P0008,W01,3,8415
3140,2024-04-02,P0030,W01,24,169824
3141,2026-02-27,P0020,W02,21,45234
3142,2025-03-30,P0032,W01,5,21855
3143,2024-02-16,P0028,W02,17,28169
3144,2025-02-27,P0021,W02,5,26400
3145,2024-08-28,P0040,W02,14,33264
3146,2026-03-13,P0015,W02,19,110447
3147,2026-06-03,P0039,W01,5,38895
3148,2025-12-23,P0033,W01,23,111849
3149,2024-10-10,P0002,W02,14,100702
3150,2025-03-26,P0013,W03,2,9166
3151,2025-10-05,P0038,W01,11,33077
3152,2025-08-28,P0040,W03,24,57024
3153,2026-07-11,P0026,W02,17,72930
3154,2026-10-22,P0039,W01,22,171138
3155,2025-03-23,P0039,W01,6,46674
3156,2024-08-01,P0043,W01,12,95184
3157,2025-01-02,P0025,W01,3,18915
3158,2026-02-05,P0047,W02,1,7829
3159,2025-04-07,P0044,W02,5,35715
3160,2024-12-02,P0015,W01,17,98821
3161,2026-10-05,P0010,W02,23,180918
3162,2024-07-20,P0048,W03,9,33489
3163,2025-09-02,P0017,W03,20,101560
3164,2024-08-10,P0048,W01,11,40931
3165,2025-05-12,P0017,W03,5,25390
3166,2024-01-16,P0011,W01,15,71970
3167,2026-10-29,P0025,W03,23,145015
3168,2024-06-18,P0018,W03,25,121200
3169,2025-11-14,P0022,W03,21,102144
3170,2026-01-06,P0014,W02,1,5426
3171,2025-04-16,P0009,W03,23,56879
3172,2025-10-30,P0032,W03,18,78678
3173,2025-11-03,P0037,W01,10,43870
3174,2024-12-08,P0031,W03,15,96945
3175,2026-08-06,P0041,W03,1,4904
3176,2026-04-19,P0030,W03,11,77836
3177,2025-07-10,P0012,W01,17,63546
3178,2026-12-13,P0002,W02,11,79123
3179,2026-11-21,P0010,W03,6,47196
3180,2025-04-12,P0022,W01,10,48640
3181,2026-12-13,P0021,W03,14,73920
3182,2026-05-19,P0017,W01,19,96482
3183,2024-07-16,P0043,W03,7,55524
3184,2026-04-09,P0012,W03,23,85974
3185,2024-04-01,P0004,W02,16,14800
3186,2024-04-28,P0047,W01,1,7829
3187,2026-02-12,P0022,W01,8,38912
3188,2025-06-25,P0041,W01,23,112792
3189,2024-10-27,P0017,W03,1,5078
3190,2026-12-06,P0033,W01,9,43767
3191,2025-01-02,P0016,W03,12,58908
3192,2026-03-13,P0042,W03,2,14200
3193,2026-12-21,P0047,W03,9,70461
3194,2024-04-12,P0050,W01,10,6130
3195,2024-12-11,P0007,W02,22,169422
3196,2025-04-21,P0017,W02,5,25390
3197,2025-04-13,P0043,W01,12,95184
3198,2026-04-03,P0041,W01,2,9808
3199,2024-08-05,P0038,W01,20,60140
3200,2026-12-02,P0010,W03,22,173052
3201,2026-02-24,P0026,W01,20,85800
3202,2026-07-19,P0045,W02,25,26500
3203,2025-07-19,P0029,W01,15,104505
3204,2026-09-27,P0001,W01,22,130900
3205,2024-05-15,P0043,W02,2,15864
3206,2026-10-06,P0008,W02,8,22440
3207,2026-12-07,P0050,W01,24,14712
3208,2024-11-01,P0012,W02,6,22428
3209,2025-06-06,P0037,W01,23,100901
3210,2024-06-02,P0016,W02,18,88362
3211,2026-10-27,P0040,W02,5,11880
3212,2024-01-22,P0050,W02,22,13486
3213,2025-03-05,P0003,W02,23,172500
3214,2025-01-19,P0007,W03,12,92412
3215,2025-04-04,P0024,W01,8,23456
